time,X,Y,Z
5.234313805,-3.248256683,-9.986445427,-1.770688772
5.236787295,-3.516252756,-10.02473068,-1.871785522
5.239260784,-3.755535126,-10.13479996,-1.933998942
5.241734274,-3.961916208,-10.19222832,-2.005783558
5.244207816,-4.16769886,-10.28794098,-2.010569334
5.246681305,-4.339982033,-10.36451149,-1.972284079
5.249154795,-4.545764923,-10.47996521,-1.981855392
5.251628284,-4.708476543,-10.61874866,-1.938784599
5.254101826,-4.789832592,-10.67139053,-1.866999865
5.256575316,-4.871188641,-10.76710415,-1.804188251
5.259048805,-4.972285271,-10.84367371,-1.698904037
5.261522295,-4.996213913,-10.89631653,-1.593619823
5.263995837,-4.972285271,-10.9058876,-1.450050473
5.266469326,-4.899902344,-10.90110207,-1.301695466
5.268942816,-4.770689964,-10.87717342,-1.095912814
5.271416253,-4.043272018,-10.61874866,-0.9523434043
5.273889795,-3.851248026,-10.75274658,-0.7746763229
5.276363284,-3.909274101,-10.75274658,-0.5832505226
5.278836774,-3.82731986,-10.69531918,-0.4205385745
5.281310264,-3.722035646,-10.70967579,-0.2817548811
5.283783805,-3.602394581,-10.71446133,-0.0951147005
5.286257295,-3.449253798,-10.70967579,0.1441675574
5.288730784,-3.262613773,-10.70489025,0.3744767308
5.291204274,-3.12383008,-10.75753212,0.6137589812
5.293677816,-2.975475073,-10.81496048,0.8673982024
5.296151305,-2.76909399,-10.88195896,1.034895778
5.298624795,-2.544168711,-11.01117134,1.216750264
5.301098284,-2.333600283,-11.14995575,1.403988719
5.303571826,-2.142174482,-11.29352474,1.447059512
5.306045316,-1.960319996,-11.42273712,1.509272933
5.308518805,-1.855035782,-11.59561825,1.504487276
5.310992243,-1.753939033,-11.7966156,1.523629785
5.313465784,-1.653440475,-12.0598259,1.490130305
5.315939274,-1.648654819,-12.18425274,1.499701619
5.318412764,-1.634297848,-12.39003563,1.447059512
5.320886253,-1.663011789,-12.59163094,1.418345571
5.323359795,-1.777867198,-12.73041439,1.427916884
5.325833284,-1.893320918,-12.77348518,1.442273855
5.328306774,-1.615155339,-12.70170116,1.437488198
5.330780264,-1.10309124,-12.57727432,1.360917926
5.333253805,-1.452443361,-12.83569908,1.442273855
5.335727295,-1.840678811,-12.9074831,1.466202021
5.338200784,-2.05124712,-12.93141174,1.470987678
5.340674274,-2.300100803,-12.9074831,1.533201098
5.343147816,-2.563311338,-12.88834095,1.633699656
5.345621305,-2.783450842,-12.81655598,1.715055585
5.348094795,-2.946761131,-12.78784275,1.772483349
5.350568232,-3.099901676,-12.79741383,1.772483349
5.353041774,-3.238685369,-12.82134151,1.758126378
5.355515264,-3.387040377,-12.88834095,1.676770449
5.357988753,-3.54018116,-12.93141174,1.633699656
5.360462243,-3.645465374,-12.90269756,1.614557028
5.362935784,-3.655036688,-12.94576836,1.614557028
5.365409274,-3.640679598,-12.94098282,1.638485312
5.367882764,-3.712464333,-12.95534039,1.624128342
5.370356253,-3.71724987,-13.01755333,1.628913999
5.372829795,-3.693321705,-12.969697,1.628913999
5.375303284,-3.659822226,-12.96012592,1.619342685
5.377776774,-3.62153697,-12.93141174,1.590628862
5.380250264,-3.588037491,-12.85005569,1.571486235
5.382723805,-3.521038532,-12.80219936,1.557129383
5.385197295,-3.43011117,-12.75912857,1.494915962
5.387670784,-3.320041418,-12.72084332,1.456630826
5.390144274,-3.243471146,-12.6442728,1.432702541
5.392617816,-3.085544825,-12.60120201,1.365703583
5.395091305,-2.989831924,-12.55813122,1.380060434
5.397564795,-2.88454771,-12.46660614,1.384846091
5.400038284,-2.788236618,-12.43789196,1.394417405
5.402511826,-2.644667149,-12.30389404,1.365703583
5.404985316,-2.132603168,-12.02154064,1.336989641
5.407458805,-1.500299811,-11.78225899,1.514058471
5.409932243,-1.572084427,-11.96889877,1.825125456
5.412405784,-1.667797327,-11.94018459,1.93040967
5.414879274,-1.749153376,-11.89232826,2.174477577
5.417352764,-1.816152334,-11.77268696,2.342573404
5.419826253,-1.801795483,-11.73918819,2.548356056
5.422299795,-1.777867198,-11.67218876,2.696711063
5.424773284,-1.845464468,-11.55733299,2.830709219
5.427246774,-1.773081541,-11.39880848,2.849851847
5.429720212,-1.605584025,-11.21216869,2.734996319
5.432193753,-1.313659668,-11.02552891,2.663211584
5.434667243,-1.074377418,-10.89631653,2.577069998
5.437140732,-0.7872386575,-10.73360443,2.433500528
5.439614222,-0.509073019,-10.55653572,2.289333105
5.442087764,-0.2362912297,-10.36451149,2.169692039
5.444561253,-0.05443671346,-10.24965572,2.131406784
5.447034743,0.1465603858,-10.19701385,2.088335991
5.449508232,0.3577269912,-10.07737255,2.040479422
5.451981774,0.5156532526,-9.967302322,1.997408748
5.454455264,0.6927221417,-9.876375198,1.825125456
5.456928753,0.8458628058,-9.838089943,1.638485312
5.459402243,0.8937192559,-9.785448074,1.259821177
5.461875784,0.970289588,-9.756733894,0.8243274093
5.464349274,1.018146038,-9.72323513,0.3457628787
5.466822764,1.094716311,-9.718449593,-0.07118647546
5.469296201,1.200000525,-9.766305923,-0.5353940725
5.471769743,1.281356573,-9.842875481,-1.076770186
5.474243232,1.392024517,-9.929018021,-1.627119422
5.476716722,1.502094388,-10.00080204,-2.297708035
5.479190212,1.454237938,-10.01994514,-2.973082066
5.481663753,1.545165181,-10.13001442,-3.619144201
5.484137243,1.67437768,-10.17787075,-4.251447678
5.486610732,1.693520188,-10.14437199,-4.777868748
5.489084222,1.784447432,-10.11565781,-5.142175674
5.491557764,2.196012974,-9.972088814,-5.395814896
5.494031253,2.248655081,-10.17308521,-5.333601475
5.496504743,2.181656122,-10.02951622,-5.367101192
5.498978232,2.09072876,-9.991230965,-5.108676434
5.501451774,1.923231244,-9.967302322,-4.610371113
5.503925264,1.808375716,-9.962516785,-4.016951084
5.506398753,1.707877159,-9.996016502,-3.399004459
5.508872191,1.607378602,-9.924231529,-2.804986238
5.511345732,1.468594909,-9.929018021,-2.173281193
5.513819222,1.358525038,-9.938589096,-1.450050473
5.516292712,1.295713425,-9.981659889,-0.837487936
5.518766201,1.118644595,-10.02951622,-0.3583251834
5.521239743,0.8315058947,-10.05344391,0.07716853172
5.523713232,0.5204389095,-10.03430176,0.3649054468
5.526186722,0.1848455518,-10.16351414,0.5324030519
5.528660212,-0.06879365444,-10.29751205,0.7429714203
5.531133753,-0.2697907388,-10.523036,0.8530412912
5.533607243,-0.2697907388,-10.77667522,0.8338986635
5.536080732,-0.2219343036,-11.03031445,0.8243274093
5.538554222,-0.1692921966,-11.33659554,0.8673982024
5.541027764,-0.1884347796,-11.62911797,1.068395257
5.543501253,-0.3463610709,-11.8971138,1.403988719
5.545974743,-0.4899304509,-12.0598259,1.638485312
5.54844818,-0.6622136831,-12.21296692,1.772483349
5.550921722,-0.7824530005,-12.38046455,1.892124534
5.553395212,-0.8877372146,-12.51027489,2.112264156
5.555868701,-0.9355936646,-12.69691563,2.327618122
5.558342191,-0.9786644578,-12.83569908,2.322832584
5.560815732,-1.060020447,-12.92184067,2.327618122
5.563289222,-1.299302697,-12.97448254,2.423929453
5.565762712,-1.576870084,-13.03190994,2.725425005
5.568236149,-1.758724689,-13.1324091,3.055634499
5.570709691,-1.931606054,-13.11805153,3.381656647
5.57318318,-2.127817631,-13.13719463,3.721437454
5.57565667,-2.362314224,-13.1324091,3.893720627
5.578130107,-2.625524759,-13.05583858,3.850649834
5.580603701,-2.764308453,-12.93141174,3.774079561
5.583077191,-2.903690338,-12.79741383,3.606581926
5.58555068,-2.937189817,-12.65863037,3.486940861
5.58802417,-2.975475073,-12.49591827,3.333201885
5.590497712,-3.008974552,-12.38046455,3.093919754
5.592971201,-3.028116941,-12.26560879,2.725425005
5.595444691,-3.085544825,-12.09811115,2.400001049
5.59791818,-3.12383008,-11.87318611,2.030908108
5.600391722,-3.147758245,-11.6961174,1.619342685
5.602865212,-3.152543783,-11.46640587,1.289133191
5.605338701,-3.119044304,-11.19781208,1.082752228
5.607812191,-3.023331404,-10.91545868,0.8003991842
5.610285732,-3.052045345,-10.59003448,0.5850451589
5.612759222,-3.080759048,-10.31186962,0.4749752879
5.615232712,-3.004188776,-10.06780148,0.3457628787
5.617706201,-2.985046148,-9.833304405,0.3792623878
5.620179743,-2.941975355,-9.622735977,0.575473845
5.622653232,-2.874976397,-9.402596474,0.6999006271
5.625126722,-2.721237659,-9.201001167,0.709471941
5.627600159,-2.57766819,-9.019146919,0.7286145091
5.630073701,-2.438884497,-8.837292671,0.7381857634
5.632547191,-2.261815548,-8.602795601,0.685543716
5.63502068,-2.075175524,-8.454441071,0.6951149702
5.63749417,-1.869392633,-8.300702095,0.6185446382
5.639967712,-1.634297848,-8.152346611,0.4893322289
5.642441201,-1.404586911,-7.989634991,0.3649054468
5.644914691,-1.318445325,-7.817351341,0.3026920557
5.647388128,-1.122233868,-7.692924976,0.1633101404
5.64986167,-0.9020941257,-7.549355507,0.03888336942
5.652335159,-0.7435696125,-7.434499741,-0.03290131316
5.654808649,-0.6382854581,-7.295716286,-0.03290131316
5.657282087,-0.561715126,-7.094120979,0.1489532143
5.65975568,-0.4755735099,-6.907480717,0.1968096644
5.66222917,-0.2745763958,-6.830910206,0.07716853172
5.664702659,-0.1453639716,-6.74476862,0.1058823988
5.667176149,-0.06879365444,-6.582056999,0.2883351147
5.669649691,0.04606183618,-6.500700951,0.2111666054
5.67212318,0.2039881349,-6.433701992,0.2350948304
5.67459667,0.3002992272,-6.337988853,0.3074777126
5.677070159,0.4342973232,-6.251847267,0.3457628787
5.679543701,0.4821537733,-6.19382143,0.4654040039
5.682017191,0.5443671346,-6.122036934,0.5611169338
5.68449068,0.6065805554,-6.050251961,0.7286145091
5.68696417,0.6735795736,-5.964110374,0.8482556343
5.689437712,0.7405785918,-5.911468506,0.8530412912
5.691911201,0.8123632669,-5.88754034,0.8291130662
5.694384691,0.9032905698,-5.854040623,0.8961120844
5.69685818,0.9750752449,-5.830112457,0.9343972206
5.699331722,1.037288666,-5.777470112,0.9152546525
5.701805212,1.056431174,-5.66740036,0.9726824164
5.704278701,1.042074203,-5.547759533,1.116251707
5.706752139,1.128215909,-5.547759533,1.010967612
5.70922568,1.28614223,-5.581258774,0.9152546525
5.71169917,1.348953724,-5.609972477,0.9296116233
5.714172659,1.454237938,-5.595615864,0.9535398483
5.716646149,1.511665702,-5.571687698,0.9535398483
5.719119691,1.554736495,-5.523830891,0.8865407705
5.72159318,1.593021631,-5.428118229,0.8913264275
5.72406667,1.72223413,-5.394618511,0.8913264275
5.726540159,1.822732687,-5.322834015,0.8003991842
5.729013701,1.956730723,-5.308476925,0.8147560954
5.731487191,2.081157446,-5.260620594,0.7668996453
5.73396068,2.239083767,-5.246263504,0.7238288522
5.73643417,2.383251429,-5.159523964,0.6999006271
5.738907712,2.488535643,-5.078167915,0.7381857634
5.741381201,2.632104874,-4.977669239,0.7525427341
5.743854691,2.742174864,-4.86281395,0.7190431952
5.746328128,2.885744095,-4.743172646,0.685543716
5.74880167,3.01974225,-4.680959225,0.6951149702
5.751275159,3.105883837,-4.551746845,0.6903293133
5.753748649,3.115455151,-4.427320004,0.7429714203
5.756222139,3.144168854,-4.389034748,0.6999006271
5.75869568,3.201596737,-4.226323128,0.7525427341
5.76116917,3.268595695,-4.005585194,0.8578268886
5.763642659,3.273381472,-3.842873096,0.8482556343
5.766116149,3.268595695,-3.747160196,0.8195417523
5.768589691,3.287738323,-3.670589924,0.8291130662
5.77106318,3.302095175,-3.613162279,0.8434699774
5.77353667,3.292523861,-3.570091486,0.7764709592
5.776010159,3.254238844,-3.522234917,0.7668996453
